Id,單價元平方公尺
186,205277.99317580648
187,216642.94961751119
188,142124.65895131842
189,202069.0415394848
190,154723.18432332797
191,207424.46982632467
192,286094.7261322858
193,152834.95021132898
194,207612.7718005252
195,215277.94518758974
196,211582.66918674228
197,277866.405879722
198,285192.1544386059
199,282735.37945441576
200,135477.21555940364
201,199500.1572668177
202,264194.143653336
203,167877.93650554089
204,161045.75377232366
205,166218.3044850093
206,207089.3665349976
207,184728.8375316996
208,170820.70022273314
209,144812.68514930957
210,219138.06253535184
211,283389.55062442506
212,161007.52794915653
213,218223.24353536713
214,159289.0255019168
215,202357.960338627
216,176662.4746695095
217,147910.5799080048
218,194699.60321500833
219,254544.74552627682
220,267866.3866869226
221,147494.81738900873
222,216920.03996651605
223,147916.45617698855
224,176356.23332537967
225,181831.13551171188
226,205491.6522527499
227,252240.61586069217
228,211272.68179405003
229,237507.49709008465
230,127486.9926492279
231,202213.9712180078
232,206396.35646836937
233,224633.4447635358
234,273347.4399795025
235,182132.3364146177
236,259655.11440183342
237,262457.1295537723
238,259382.33252737892
239,194840.40548653615
240,221689.52359149372
241,269919.98660833284
242,242728.93722438748
243,206970.24826329938
244,223800.4057177998
245,310500.5601692604
246,330090.5744020436
247,312684.4349745109
248,302953.4087133149
249,192581.96894033882
250,251471.30116661976
251,219578.02916054567
252,209191.96105234144
253,190046.95138633373
254,210949.32924596278
255,331838.46767782496
256,238334.83226351728
257,281926.5168218493
258,174080.7147321108
259,188664.3401048542
260,176199.66050440725
261,178507.39135130943
262,324887.1592817252
263,118036.8836803266
264,166103.54739414382
265,187941.95724216272
266,225919.6207708224
267,137047.59579578298
268,186632.06427281268
269,214616.1741195502
270,182794.35047050586
271,179116.36433991278
272,277005.4279835407
273,258595.92561633544
274,221621.58854070806
275,144433.34817724343
276,108500.96797681099
277,134952.73358084424
278,178335.3721404437
279,179525.5422232573
280,276268.35851933446
281,207738.3215987684
282,214299.27531023312
283,174285.1277972712
284,213839.9965892466
285,202469.57772704674
286,225438.58643335215
287,214113.20093379845
288,208902.2648158488
289,218052.02700530807
290,238197.28590079094
291,287616.0386369679
292,208820.74298274197
293,246868.2810171723
294,214512.40879460296
295,202968.66437530587
296,218888.39406109325
297,150294.2812870961
298,210312.3288358373
299,256390.98105691205
300,165086.47020885663
301,141613.45099314657
302,193049.83574229653
303,156487.74716440344
304,180051.74836938514
305,131242.3100339462
306,261871.57604249098
307,253311.5348522153
308,250674.95972589345
309,221769.4311920653
310,258046.64831654704
311,224854.70284693167
312,157434.10440131865
313,210363.44946547216
314,187299.87934220216
315,210262.15784742005
316,139193.037637505
317,144000.6651722903
318,165898.3592358908
319,194299.83499038435
320,303765.15304034366
321,187677.6598660731
322,221696.8349263115
323,153149.47555352235
324,343798.9195904794
325,205824.36530142667
326,179766.45317261005
327,237041.19303274
328,166567.71204278816
329,173562.3606324899
330,171616.57331079655
331,224192.25230018355
332,169463.95642505435
333,165978.2243444908
334,255510.43245186887
335,131365.5131257334
336,132919.73460443347
337,245261.11046054977
338,164803.82956999823
339,186675.45916961352
340,241485.52719568997
341,204098.13568536862
342,161744.8933291331
343,119136.49270017605
344,184695.13431968956
345,192376.31575253434
346,181029.025090302
347,169803.43865130888
348,265970.92551062186
349,289642.67941558827
350,164064.62862033528
351,185390.2214372168
352,186659.24274323304
353,208241.80908026284
354,233417.89517785562
355,177146.65511534584
356,170916.51866078295
357,206903.1154933261
358,285288.42142382957
359,183707.56137332862
360,165773.95641196833
361,191901.1861734765
362,156600.5208027439
363,225757.32160031388
364,134057.70252120477
365,115174.28080120533
366,272373.53189596365
367,119573.8190067586
368,234912.27388691402
369,192789.6397212813
370,158746.599188872
371,174224.25266909643
372,222150.1783989641
373,211514.65703245986
374,188788.2043103629
375,197181.2175117789
376,216682.99392800976
377,116104.40205443246
378,189218.44209516066
379,271539.70981050155
380,223406.0016431762
381,125652.626122452
382,138743.80941336454
383,244448.49093900085
384,123747.82277165001
385,145036.38320342917
386,169068.49030416802
387,255196.52181761537
388,250239.65144747373
389,144453.52449965355
390,171555.4238608462
391,188922.88948843538
392,225458.21802406164
393,155462.97143187514
394,151535.94896135555
395,248942.11959836562
396,186469.22621230545
397,223250.2832890831
398,160799.06602455594
399,144431.93410756736
400,261063.4018131212
401,168939.19111088896
402,110155.37558772595
403,178618.6626949694
404,154329.54702358186
405,149993.43554234988
406,125431.9797384259
407,133585.16270270216
408,151912.23790160843
409,124053.18214144377
410,167815.57455717114
411,171139.89802095277
412,170276.01542526516
413,214564.47367590622
414,155492.8838767116
415,170166.4528215247
416,93744.1534238224
417,219866.3024081695
418,116653.15498620484
419,179201.6415878288
420,161029.18649706684
421,166409.4216029195
422,142152.61426430865
423,141613.65716799535
424,135649.36605877735
425,91224.03204621334
426,199363.8344846249
427,143283.71197302447
428,177312.95656037197
429,132054.95918359922
430,135492.0965757121
431,125103.00689815255
432,162260.8025559823
433,246119.27331837782
434,113087.41438467131
435,182335.56278597904
436,140113.79002839694
437,121410.61532177735
438,206394.19598469307
439,179928.44823862304
440,94145.7596624128
441,128357.91866099449
442,189469.94927562104
443,128091.48122912864
444,248204.91476571676
445,143200.66242373662
446,229540.04635381186
447,149628.04156022758
448,98349.68551084568
449,151509.08788507403
450,203837.37541586364
451,181337.02586757956
452,97042.34551597694
453,270208.7108504217
454,229144.5829876362
455,199768.9332555124
456,213734.28108549022
457,230860.88449939713
458,151136.82334649932
459,160099.19697938053
460,236393.56758310192
461,205271.26094068494
462,124782.62129459239
463,107642.08466146083
464,196481.50185556323
465,268607.7042287955
466,175799.17157108756
467,180575.92869839267
468,233638.8803326868
469,170392.5610618884
470,150514.61569304386
471,128054.56871397072
472,127115.51511703349
473,142425.11759395682
474,169152.27443969384
475,132328.36358647887
476,179188.59260936885
477,161074.82677578437
478,120280.05636529962
479,147044.8504111659
480,105786.69247721117
481,203440.30469418791
482,249503.12862200543
483,124327.15418752251
484,112750.78987417287
485,165939.52479393332
486,118733.67463400774
487,143809.3599868916
488,244190.15247550653
489,161968.943281805
490,119250.85688361169
491,141237.46464423533
492,282416.78431268607
493,161721.2063388581
494,91695.73458402281
495,101718.33214152689
496,136669.02807924786
497,230724.6206597567
498,165116.1942824521
499,136740.49805118924
500,210004.09581005754
501,92962.65846374696
502,176512.8337376883
503,208625.60694110437
504,276521.8128016515
505,144559.4970329412
506,221800.90944457316
507,85091.11937805948
508,120519.19324003368
509,124551.3693382039
510,140446.78726364224
511,138678.5636529728
512,133559.16175069808
513,100807.90211250991
514,245198.28365953203
515,213539.48786894412
516,196227.87728745595
517,163197.26236187335
518,130127.9181729982
519,118771.35439312962
520,105253.41041170731
521,154085.78141610994
522,104524.86626850883
523,255482.0198248104
524,166602.45071422163
525,96954.91106134854
526,151594.56454570743
527,121259.64165969047
528,173222.52714350424
529,124064.32680574575
530,249302.65544890973
531,68780.61659648108
532,164366.98180823703
533,170508.64052615338
534,191177.83646647702
535,145766.67719954668
536,217868.5396866933
537,196388.46119763143
538,233175.1801394063
539,151633.39767728167
540,127710.37733316778
541,245671.59017666767
542,129344.52489637675
543,161592.13320036035
544,231201.42935632082
545,99676.46640121087
546,109711.8346110578
547,249385.68049910295
548,193483.41429557622
549,95250.90797548176
550,160923.41088736488
551,132518.48709145637
552,123370.77575250385
553,161636.27070471406
554,264412.69751653983
555,193029.3827288499
556,133707.09787301216
557,241715.77848367422
558,145103.2278865645
559,144227.28747775895
560,178528.00387086617
561,103363.25505820519
562,114388.53085479297
563,192391.30332776008
564,161179.2234295415
565,146449.77593853016
566,191082.20222255617
567,174679.99442739948
568,195962.99300358398
569,184465.98560576077
570,132211.75925731836
571,146623.4977434624
572,132188.68001414958
573,123199.40309770207
574,202733.55940714426
575,138465.5555741396
576,112686.59421072698
577,105670.55945348213
578,127852.16011800464
579,169531.6643049218
580,154054.0970393878
581,138543.99981269316
582,162072.29842666985
583,180031.2079976247
584,192442.6672299186
585,221760.22680523377
586,116225.2116465063
587,121293.93289649911
588,126533.35469713947
589,195978.96474289818
590,208961.8739692567
591,159214.4872931731
592,219434.33872902486
593,279254.0777398819
594,140790.48159941297
595,137668.2355258123
596,172253.9468401099
597,266810.42386258836
598,225724.98855980934
599,138979.15889649355
600,197811.46347456728
601,147088.95789021283
602,131484.75659040094
603,135116.87949726998
604,128816.0936640725
605,161310.62208057975
606,136441.87808688977
607,288264.0777915232
608,258920.31561229244
609,245841.28126734257
610,208502.71450563404
611,179900.93281246006
612,125426.93953210858
613,111190.74126787015
614,212899.2575277377
615,182594.3287111028
616,166121.36889871338
617,134232.08329280582
618,174302.98242534787
619,207192.42405747238
620,176909.28211250034
621,289621.46782900306
622,245376.42391838843
623,86782.7152675338
624,209288.3039505019
625,192387.2132828643
626,170303.16211670893
627,168880.64099304212
628,121329.66350358138
629,140371.28101654476
630,123275.48571811838
631,189263.4811826587
632,209286.951101696
633,132852.39668085828
634,143919.2693797503
635,140227.0879119756
636,124322.16694213588
637,317874.0789597375
638,136351.66947582192
639,129201.98649783598
640,134973.5584883961
641,181716.9340927074
642,128814.4726543028
643,162675.097110649
644,135650.07778035168
645,140590.77403402975
646,139861.89468607405
647,141377.026569603
648,118424.56535843137
649,121038.6105663806
650,261913.74066284156
651,164201.26332983485
652,153913.175053081
653,139402.2642501922
654,143353.30362684786
655,169282.74550054455
656,223991.09074759047
657,181826.00836855522
658,179355.865817103
659,174156.11741671982
660,218069.26705793873
661,192379.94715318433
662,124867.17607060572
663,140081.28560625616
664,135950.27486474774
665,166018.5695246003
666,100956.89679043656
667,163965.41568402067
668,114507.82628361159
669,133275.60457518703
670,168969.02882844908
671,144148.46988890407
672,141429.2106014386
673,182330.7600513731
674,131581.85747704539
675,212807.2942382333
676,208995.02675798908
677,199230.8809286242
678,168858.6131753078
679,170603.91238984425
680,143339.52113424306
681,136092.38085099455
682,128501.15351145693
683,290869.0792831251
684,180923.27703636972
685,229774.0407282092
686,170375.86749080825
687,276896.08023619023
688,212562.64035348967
689,138725.40314490904
690,100327.80171916012
691,103925.57048287574
692,186052.01842337224
693,190067.5978966467
694,129507.93983914274
695,131335.81326348914
696,115676.62597205266
697,225517.29278951307
698,218440.1924669164
699,171140.51390307158
700,218242.2660329478
701,179194.5477152333
702,129173.52372876211
703,141583.6008214079
704,168330.41951914836
705,199784.09713410673
706,134533.02695854515
707,194019.80565503886
708,226909.30243306863
709,201821.42928073998
710,93783.38682561033
711,133638.53189448972
712,140458.66816807055
713,196335.92150358506
714,93131.75914181699
715,105279.81906565966
716,139238.08107512083
717,133581.30725366718
718,147363.37615350407
719,263131.1901082192
720,108017.59446680332
721,168623.40268099317
722,164599.18071738374
723,96106.57062773923
724,128787.5143052953
725,208359.021466707
726,183040.28308081484
727,131144.93383923464
728,196769.5922596773
729,177601.8331219863
730,119037.71645443322
731,201441.08570550132
732,228719.25179252788
733,111417.66851049034
734,160515.65396222362
735,127207.501661687
736,155928.05057809554
737,112630.78100260186
738,164426.10033532217
739,146582.19062917412
740,127849.99631594287
741,163484.0440518693
742,233618.9002302984
743,96888.7727000716
744,103974.53107169314
745,193287.8491614265
746,209121.04003945438
747,164588.72582867375
748,145927.43644522806
749,147093.66481927055
750,152882.5778397622
751,181961.84528970503
752,121945.77427098606
753,159491.40860899375
754,183944.64293123572
755,226738.30127206352
756,222453.96362145603
757,205583.79989706943
758,177119.43439237715
759,219279.5952509062
760,114312.87596030961
761,205173.64429322816
762,48319.58345406975
763,176890.77270312284
764,216277.70836886746
765,136778.34418542494
766,113456.43181339069
767,247854.54073784122
768,173024.37499389955
769,154762.44686807413
770,141576.84693020818
771,190995.0310441938
772,175375.08684217997
773,154487.62914069364
774,128740.11169886068
775,119863.62413223932
776,119238.13389105399
777,173006.4816585775
778,156027.2302334621
779,140725.5254501602
780,141049.62735133787
781,107133.83534021763
782,149523.12774575228
783,132909.08562002846
784,205560.3853348796
785,197283.48247584188
786,187836.52931643697
787,140978.64513768168
788,90528.9722364257
789,162267.8656240599
790,156579.44031027687
791,179081.2967022871
792,277198.9391226212
793,135935.0405477623
794,96125.60712474695
795,228352.8644481727
796,127126.92216845797
797,109238.61247675055
798,193456.69387698435
799,223123.97023682704
800,91561.49214376003
801,135172.43365600475
802,145517.2434841037
803,131711.02024715094
804,168459.46236864518
805,114412.0148736838
806,280248.2718446952
807,104310.78232297249
808,269157.94086677
809,109253.63645685637
810,167335.39627120606
811,272181.6291464829
812,116925.52378017765
813,306106.06435905874
814,240130.00009143114
815,212540.0752346791
816,139771.77199567802
817,149718.16001778204
818,106821.00938877554
819,275988.9237435489
820,178394.7855640677
821,158776.0619890137
822,199793.14029426564
823,166470.08475813264
824,108375.74866244942
825,148322.4940946662
826,149642.44130833464
827,161324.47371269402
828,124051.28424267046
829,147945.89689011706
830,242082.1723615831
831,158067.63938322477
832,171714.08625554424
833,199071.2002070204
834,209684.2814194482
835,92604.0160941499
836,230636.01213923347
837,170491.5260783282
838,147815.80301047894
839,155947.8942816183
840,172381.6241784441
841,175392.4569293976
842,195580.09670423856
843,106268.9372138315
844,164755.62531531113
845,147471.4407759698
846,132595.20609708317
847,132751.59452915567
848,149924.797887432
849,271846.0079538772
850,140448.37711221047
851,124886.29611694967
852,218014.00260702564
853,109498.2275612326
854,214021.94893374233
855,158318.43848186155
856,107605.48581100273
857,224362.64600855525
858,129717.37827778776
859,153460.00322201854
860,240215.67994921276
861,82246.85007387411
862,165176.68650013508
863,155314.42298670835
864,169502.18459544383
865,237556.30199936638
866,167264.11502595514
867,209380.12663953917
868,262837.6278510429
869,174768.5034127836
870,101759.232598548
871,229360.40230491298
872,114384.5646481539
873,154277.1369601831
874,118863.05886843428
875,134303.59106049972
876,161934.62005914637
877,190557.723218696
878,235072.28116168902
879,129607.5281260013
880,125138.43471285235
881,98224.98157937467
882,162648.27500165743
883,184215.94237731182
884,167358.98786379816
885,154170.46225388075
886,195464.42165272686
887,146736.46340286278
888,133280.50436133516
889,221980.3895980275
890,125478.13684664859
891,224340.73131938328
892,138477.2278685696
893,118226.19393754657
894,98426.88804776082
895,130338.85536917385
896,114042.34040362234
897,94229.6130658979
898,93814.79694570648
899,203559.1710198098
900,90360.17265087296
901,200990.65189489204
902,137396.34073807352
903,271713.3271621874
904,180498.66216571655
905,175834.42501887947
906,120605.08289608717
907,185783.30014164565
908,105381.08613223385
909,141618.4036413686
910,192234.8844688473
911,179908.95630056574
912,158961.5246213216
913,143923.09548821044
914,121312.42259993477
915,162934.00181998103
916,199634.55662581447
917,176936.8964050379
918,144893.04321531832
919,127558.51307126394
920,152691.22736201977
921,116320.28544452708
922,172296.94986462418
923,121273.12460568614
924,198208.7690269024
925,189234.29787665443
926,163709.1337799409
927,173009.49687405623
928,190714.6637036371
929,138317.96993391882
930,242491.0856019003
931,76426.96622210133
932,147880.65223370964
933,138358.82136630465
934,143411.11141159464
935,172413.50702742426
936,128040.01608970406
937,173907.0810214578
938,144874.43208322878
939,169619.2066080308
940,154220.56290154243
941,123611.50647813895
942,118183.74339649813
943,248187.18153867428
944,142226.10393021372
945,142010.61003078424
946,134090.02412949386
947,161577.59368751675
948,171942.1489947401
949,254670.1977233428
950,91043.94433157306
951,122629.61300952072
952,133248.13860559522
953,126107.66302244354
954,212193.00960409624
955,170814.95511265393
956,110043.8874716389
957,229380.99157146685
958,102362.25368469759
959,195894.83668318106
960,118185.08381998692
961,115768.5973853675
962,198059.9575711189
963,202669.8580805803
964,78535.90124211757
965,175401.63360033644
966,152358.7515484466
967,152451.11190773261
968,126365.7291154206
969,217095.83106128452
970,185974.20999058295
971,211485.56835770304
972,168385.7053372698
973,136189.4018827196
974,106554.41365565479
975,148303.834056294
976,232708.9588761147
977,101979.85788459206
978,118883.59671447575
979,265236.99072199
980,142264.88883453555
981,181530.48686705192
982,255900.0775289243
983,191642.73853146573
984,227064.89319400792
985,78520.83976087955
986,157634.91790587004
987,124112.08679417282
988,193828.19429157814
989,243885.79712068307
990,224264.76354308537
991,79632.04808040938
992,186895.44877414271
993,164659.7393839989
994,121658.15228644051
995,107449.70377571222
996,260985.23242837455
997,107489.1840332992
998,121730.57263754238
999,90226.72652917274
1000,155585.34414983116
1001,208410.42932505877
1002,208692.13671232422
1003,110063.83090445652
1004,204057.90838105598
1005,146368.7748618357
1006,140942.02079668242
1007,176354.55038215558
1008,136837.05444950593
1009,105905.9603424219
1010,142044.44310801994
1011,136445.26169883698
1012,119000.15600307754
1013,223906.29692261555
1014,214469.9778400096
1015,170093.78034245243
1016,121131.33743729204
1017,139911.60894022635
1018,181568.80308467342
1019,144007.82869944136
1020,122086.85418195484
1021,231902.60914661828
1022,208911.2505676294
1023,179658.79615735094
1024,130160.94994894849
1025,148635.2865539008
1026,109030.6547352209
1027,207729.98076415647
1028,209536.0806599615
1029,220426.45548625686
1030,142611.25625469728
1031,206195.29686196262
1032,127656.96370763163
1033,211711.0663327283
1034,121442.80669885826
1035,197963.251710872
1036,119391.28680826265
1037,200642.23975344098
1038,210290.7854023164
1039,163059.65295469854
1040,127966.51398095672
1041,165649.6598311371
1042,272837.00743621035
1043,266689.56776716444
1044,133200.77220103954
1045,117908.91309616173
1046,140117.43125095044
1047,178786.0826175335
1048,180893.39704906492
1049,145112.35225998075
1050,186484.88611540582
1051,146089.89169217483
1052,124047.55615974445
1053,89061.68927371461
1054,237812.9215574858
1055,246669.6569244436
1056,106774.1419516688
1057,171674.54283161846
1058,235760.95362410427
1059,104172.83877484393
1060,221696.22565809646
1061,167304.32885768596
1062,214609.17330824985
1063,140900.42805238275
1064,238810.19837017052
1065,134105.12483775083
1066,100801.63130347012
1067,235790.58572754188
1068,141576.41097243733
1069,167986.07617497526
1070,184077.33684233917
1071,163788.13026685547
1072,127317.90886257944
1073,126623.80960939328
1074,154285.52796754224
1075,109923.9956133012
1076,97006.39761778683
1077,213424.96136329247
1078,139214.16401924723
1079,192928.05609819642
1080,262099.02857195304
1081,287756.84190521843
1082,128411.05585369136
1083,205239.1248894509
1084,171244.54328122258
1085,180936.45025352787
1086,143944.08545428934
1087,123820.26291070727
1088,108014.86876725427
1089,166601.53961401532
1090,129829.35079927658
1091,95983.80479517169
1092,151362.71226483874
1093,133870.86588801432
1094,180436.46420764917
1095,122761.31735645563
1096,127952.83267569117
1097,146385.63386352488
1098,149004.71585132612
1099,197526.116576301
1100,118204.79352119443
1101,87674.52584404482
1102,190806.92255850096
1103,79311.16354319164
1104,146995.7642477918
1105,257535.25412924192
1106,147958.30013211753
1107,136823.70166340237
1108,129064.49185859939
1109,79743.4740801758
1110,135163.9928295173
1111,148881.88417150424
1112,123439.84296543176
1113,185390.19619481958
1114,194766.9573032335
1115,159969.3663375524
1116,258942.9697232161
1117,137896.0953542414
1118,165592.09025511297
1119,209612.95081976574
1120,122754.8978241707
1121,234017.0054983233
1122,117635.62847835134
1123,150419.95033553627
1124,190118.41451130682
1125,141760.49962241523
1126,120300.39208666622
1127,261528.78245573977
1128,134475.98204952793
1129,153135.29422925488
1130,220027.3910741955
1131,146421.06953788898
1132,187933.87623017
1133,175894.3135461942
1134,119731.09679153186
1135,164452.20597940887
1136,210539.8809622264
1137,172104.4252822576
1138,215596.2985460175
1139,182179.84149043262
1140,233669.0502721911
1141,204502.48421991616
1142,159579.71680059333
1143,127885.93141553795
1144,126277.43866415496
1145,160552.6994623564
1146,249563.06196732016
1147,161871.1083247022
1148,227356.9095711604
1149,197346.58446913806
1150,97656.51652573392
1151,231077.25492923264
1152,221728.3150418225
1153,179386.44234921152
1154,204968.05912031798
1155,151610.4195113848
1156,149564.3949111267
1157,106602.70803270725
1158,154749.67492489435
1159,122741.15344259967
1160,149650.77476089023
1161,129500.05177192992
1162,228995.50024172827
1163,170549.0881820515
1164,220211.73424175882
1165,212595.366329601
1166,146160.17059480766
1167,255774.333995599
1168,153319.21312410024
1169,210827.9471015337
1170,227402.8397784612
1171,129524.04866338539
1172,201324.43633414866
1173,215622.47392101755
1174,89336.71850226357
1175,127950.92645400128
1176,234167.601281636
1177,161348.71559479827
1178,143216.12506329714
1179,188731.81326200895
1180,148292.53883370734
1181,115446.28108335212
1182,304658.3285105298
1183,197391.41609421698
1184,140056.82542093692
1185,137296.64665217896
1186,188932.4537122071
1187,196600.0878530255
1188,233936.32788253995
1189,98856.35148174499
1190,232163.92680711328
1191,181662.52377649982
1192,110946.63301653508
1193,203520.69752124243
1194,174081.16807508792
1195,154843.35386951486
1196,219165.0585821694
1197,207277.86028963974
1198,191669.37386783093
1199,169352.19572597527
1200,218480.4972565025
1201,165084.4953767016
1202,205022.7349993242
1203,182659.84051555127
1204,102987.92285959033
1205,150105.8933383155
1206,209532.49668463942
1207,121237.0544801041
1208,110929.55338863358
1209,122983.33733424699
1210,191727.00008081697
1211,147531.09871242242
1212,150618.0930952623
1213,185294.19540509128
1214,204812.95806858275
1215,169089.72984998883
1216,128518.0663017782
1217,109489.03092448712
1218,179242.52504897746
1219,138120.92961492803
1220,235603.26697074843
1221,149803.16275125596
1222,134114.052385669
1223,98281.07322416478
1224,166040.38963204902
1225,159410.02635493438
1226,206168.9744549403
1227,169487.57966977239
1228,183320.09617276612
1229,157351.09207043814
1230,115093.67195114878
1231,118797.44532646466
1232,134033.96971604996
1233,135775.98092151777
1234,136671.89955802914
1235,194102.1948391557
1236,101769.72901842803
1237,149476.62513006013
1238,132357.1033703814
1239,103596.80015053436
1240,146749.40685432724
1241,200136.83732343413
1242,166407.34985047183
1243,153367.86547486918
1244,154032.20124309015
1245,139075.21848990227
1246,119653.63869869303
1247,147592.07570806966
1248,93716.35230287106
1249,110262.75169961338
1250,90321.55732690619
1251,56177.07559248141
1252,144014.3620773931
1253,90014.78494066323
1254,101478.66071824428
1255,111480.99523297792
1256,100930.70014535973
1257,114641.31157248073
1258,125142.79959415077
1259,99957.19402309722
1260,204383.26114643243
1261,130604.89931248678
1262,98007.03378662048
1263,143192.42524512665
1264,145617.97545059543
1265,117608.3145491197
1266,205370.43056958937
1267,131919.35291652178
1268,140396.20544779123
1269,155741.3623653015
1270,103705.32847956657
1271,87182.19542602761
1272,116830.15278097024
1273,130127.17770833793
1274,149995.44712123566
1275,197353.72883243486
1276,135180.22962993782
1277,108263.18957561144
1278,106483.08167499801
1279,92521.58765692188
1280,151723.87337013043
1281,167830.13214688588
1282,114336.47395636866
1283,137830.70189450623
1284,164187.026962384
1285,131953.6611385227
1286,125572.91493373837
1287,129573.19263957108
1288,133672.94822226762
1289,169138.36438484146
1290,118785.21462718546
1291,145659.50414762704
1292,128080.38040597443
1293,115708.8710563376
1294,104896.72734473617
1295,157453.86256947793
1296,141138.0965060237
1297,144277.56780193487
1298,134495.47022327106
1299,160900.187160868
1300,128606.3601139777
1301,98273.6160894731
1302,142955.66295631416
1303,137756.4224776975
1304,179536.57594992913
1305,114670.43796981909
1306,122410.03292530245
1307,148231.4958496922
1308,125923.22840452823
1309,167534.5323514167
1310,186930.68459044234
1311,149686.26825410163
1312,162532.46065271337
1313,129263.27997865528
1314,133698.76184379717
1315,185020.28963233213
1316,131327.021727742
1317,147242.89077071322
1318,114860.13945459144
1319,117679.73040404174
1320,142337.28675184434
1321,213685.5265391029
1322,154546.20669307822
1323,163541.23996360129
1324,122661.55693835318
1325,132429.48907975943
1326,129631.0191794678
1327,163355.86260132468
1328,179037.95358687936
1329,168800.57642410952
1330,140745.5227206725
1331,132900.42410677177
1332,154276.09907984105
1333,140483.2848549296
1334,113927.66384293298
1335,129793.24092922678
1336,180837.94091243763
1337,162079.00749845352
1338,157117.6955443851
1339,118325.78107777971
1340,145867.0014568289
1341,155488.72101457926
1342,178114.23252644038
1343,147422.04941995733
1344,159120.01715705404
1345,113540.69718376093
1346,213734.53167975345
1347,137275.31437196414
1348,148877.32715496182
1349,197858.0833437058
1350,120007.26419526598
1351,139983.99057954535
1352,143279.25399595307
1353,172996.79558859987
1354,156968.05665564
1355,157814.05049426417
1356,167076.06146016455
1357,147079.8212842709
1358,152424.65043276234
1359,155522.17451297617
1360,161576.54304428055
1361,163015.3584643954
1362,131899.19292172106
1363,138565.64630874974
