Id,單價元平方公尺
353,211495.1194877771
354,247040.91404573165
355,177145.70997342368
356,167987.55587777452
357,205792.37412784118
358,280134.33124957536
359,188686.1000706582
360,176676.33087055857
361,191486.74289703742
362,150739.76762643098
363,229561.54705057363
364,118440.02554486122
365,117737.66437966458
366,275922.9591648601
367,118414.83697231703
368,235214.87000167885
369,194333.09232247944
370,158319.43545683663
371,177948.37602175755
372,226740.2235864822
373,210035.2936001239
374,184409.95374668657
375,197766.0204066598
376,222767.45600312238
377,119373.22891263197
378,208434.02560592387
379,273393.37502002146
380,220995.13239852968
381,133358.11078068227
382,131926.27020808458
383,227615.05973477534
384,127216.23676950036
385,144066.8146460151
386,154361.8821641321
387,245499.44795420778
388,242394.54698785732
389,135240.88354860255
390,169425.1600372597
391,186587.2869409211
392,242501.2858829148
393,155328.16320042365
394,152797.99198872264
395,243539.07456850726
396,180707.7206784767
397,206336.5849030646
398,158070.86662806422
399,147822.03005069593
400,244592.30517372407
401,183041.8017285442
402,103912.50816386487
403,178630.571518505
404,143915.76589665632
405,150546.7876477175
406,120909.22580762413
407,116395.99086622168
408,151527.60503176058
409,126439.27243366076
410,170127.34707636668
411,167034.63497467974
412,167588.32298988782
413,218803.91936287077
414,156033.2346805618
415,168897.47506646145
416,89883.09751544723
417,214568.28529778804
418,106816.11492749857
419,168104.1155363276
420,158780.49657530818
421,164675.04202556785
422,143771.11891603543
423,143084.77175998743
424,138400.93806836725
425,94450.55216981897
426,209452.9357044533
427,124538.18586487106
428,179708.21843777338
429,139402.22603533798
430,128508.5293864813
431,131288.9095450334
432,158081.5903272901
433,247302.5084464306
434,112531.31272892447
435,177543.6648134608
436,147099.64349452627
437,114592.74875984706
438,216732.08901140577
439,175274.92571591196
440,105661.15610885933
441,137593.829973976
442,198264.77328960874
443,125617.87711606761
444,236507.59832804225
445,148980.9163701528
446,234320.8870157519
447,142993.5479413092
448,98340.83700330756
449,156136.231743478
450,196635.88175773865
451,197799.89234095896
452,93205.82271800109
453,267359.9460800756
454,227734.28522273107
455,185624.85506827297
456,203455.26432055872
457,231806.1204638952
458,153608.20838762732
459,166085.5674639689
460,228271.73285489753
461,210722.22888352023
462,115096.23970404513
463,108644.9094301277
464,188502.82204847137
465,274780.0228211029
466,169794.39712197633
467,177853.09027189467
468,230426.85887127178
469,156580.51467036965
470,137473.07378474236
471,128757.78892939861
472,128117.32340276698
473,138295.7985037812
474,156378.2019221715
475,131582.1480440039
476,179551.8242576875
477,156432.4373123082
478,115780.55947781053
479,139763.825244527
480,97134.92595823653
481,208913.5655083002
482,253810.02820955106
483,128514.99296414194
484,119065.636961215
485,182799.59900208656
486,114339.61864686532
487,140215.31968417726
488,233561.4643034225
489,162429.6450595114
490,124816.2958233401
491,143899.96640224842
492,297122.66718339315
493,156898.8206048055
494,85326.52582937914
495,97801.82657779157
496,134571.79032325416
497,230748.81376033538
498,159790.49746564508
499,144096.81868162862
500,210942.55876806658
501,83829.80774905888
502,174744.40481699503
503,199863.6732280767
504,273269.59368862025
505,148270.12276156663
506,212892.65797050772
507,78915.6789373672
508,124352.83596526066
509,139804.07787216725
510,140628.01371954256
511,142616.27500886036
512,128031.65230079545
513,98327.96541916925
514,256873.8493474318
515,212465.41552688225
516,208027.49609187985
517,163716.06105883137
518,132425.14579586836
519,115586.42482382173
520,98921.7094579154
521,147743.94172796863
522,105826.73273293501
523,248882.98788880234
524,155841.43183760607
525,91607.01537277487
526,157974.16575876245
527,116514.446382341
528,178420.43754763625
529,117181.77958745956
530,252097.17895099949
531,65758.7853918388
532,173136.3213033206
533,158889.64415394232
534,196601.90491291156
535,147642.53709718704
536,211367.1535928823
537,198466.2964403401
538,228837.7658985029
539,143993.76208223694
540,118483.49479289392
541,235592.93019055732
542,132954.67410357288
543,161044.63226564127
544,231052.99692563695
545,96256.25998608049
546,102097.54245792016
547,255173.75813003455
548,194616.4197173372
549,90440.06162341498
550,156716.0084118352
551,134799.6395566887
552,120638.29772309605
553,163951.9716689432
554,264339.082065264
555,206091.03854570386
556,152163.3278850441
557,244466.00407420058
558,146190.3172146651
559,141635.9661566084
560,184349.46768151832
561,97662.39526232154
562,105261.68766562625
563,197677.80987032212
564,155226.61137063755
565,144853.9114916219
566,186581.00934880556
567,178968.83349232047
568,184073.78169808583
569,188234.84225063687
570,141327.45184429092
571,150935.18417250406
572,131919.49134270073
573,117289.78296444759
574,188706.79198639755
575,137040.2056908722
576,107509.3612960758
577,102512.92067372902
578,122949.60947169813
579,162554.68954035244
580,143650.12736283496
581,137987.17776640292
582,159902.3427741322
583,175432.3895449319
584,195655.25847077815
585,222711.58317473432
586,97416.36382285268
587,123598.40531728732
588,134297.49662418372
589,184001.10163746425
590,205369.12451404578
591,149071.9575886298
592,218205.1871723951
593,286231.75818527164
594,133401.0549270116
595,138849.75547737055
596,170699.39872017427
597,273921.4985263116
598,223797.12737146148
599,129089.4604447908
600,206841.1819754667
601,143258.4311711236
602,126348.43160898428
603,136791.68129116605
604,127273.3681000043
605,162304.04092342858
606,133092.95306858674
607,285341.62016811373
608,271093.7969493235
609,228081.96670139785
610,206976.36271886766
611,194377.03775485698
612,127062.22489955006
613,112172.29274753128
614,206313.1274376995
615,200604.13400416824
616,167088.8953353417
617,133877.37088255337
618,171947.65683868123
619,198426.85747532293
620,170289.00875475444
621,276780.7985672157
622,241844.53433812025
623,90619.37212061322
624,207718.58895104853
625,190445.16048085582
626,163491.55482434793
627,168885.7050992007
628,118587.78445680189
629,133718.85468538737
630,125875.75111314675
631,189168.93602026312
632,201298.36892848663
633,129399.7629376337
634,134001.07693936498
635,125689.33974870229
636,129522.7510393431
637,335252.32305041025
638,129359.99154872846
639,127994.62326874287
640,139378.44985069262
641,179444.54163172358
642,129048.48848682726
643,160526.55679802794
644,140821.27516356442
645,145534.5271479678
646,132728.47533408465
647,140495.1524588336
648,119602.47262364482
649,117523.91078132573
650,258936.69946426325
651,172686.31917375745
652,157453.2057021892
653,135871.53794668103
654,141903.90251871914
655,168446.4392871352
656,236696.51746691292
657,185543.594419875
658,175114.31381679894
659,172031.87061994933
660,210603.78505595852
661,197353.50923498764
662,126970.72446352233
663,132046.52926468413
664,140858.53372115493
665,164532.677903723
666,110923.56254190228
667,162937.69317552037
668,112040.4931779595
669,135758.31615582432
670,171971.9300088736
671,141589.0338442802
672,140965.4618342373
673,188375.8906690259
674,136652.48392198744
675,189663.93889065643
676,197488.3225586984
677,186557.82082891208
678,166423.3254655389
679,164985.7539170643
680,132800.05762169763
681,130137.72506235764
682,125165.73596312612
683,302661.758907993
684,170202.10202735083
685,241614.7503206709
686,180385.06512544458
687,280917.98793954495
688,217640.8726445005
689,142118.80796018758
690,94615.3484784591
691,109693.05892152229
692,195522.30680735255
693,195221.4398634973
694,158059.28705897235
695,136331.7365856492
696,124301.07618955465
697,208873.02702279465
698,205353.12457726666
699,171158.8548951053
700,213460.23804892003
701,174230.10365123014
702,136137.6145459468
703,138630.33029285073
704,160978.00911207183
705,187987.09336283273
706,128029.42037803304
707,194745.53491036713
708,219557.63482075636
709,197006.5264003971
710,81468.37819742084
711,133544.0683841973
712,149642.3113857447
713,185953.7555911135
714,109506.62176751449
715,99226.98923156162
716,132007.86486956038
717,122378.82469022158
718,140400.03271207877
719,268083.7031832177
720,91079.60190166945
721,170987.3895650309
722,163340.028091494
723,92265.37816256176
724,128868.66539687451
725,198427.41909920753
726,176225.68970365208
727,133546.6343261804
728,215258.94082441958
729,171243.41345967472
730,116158.36302742596
731,202569.53150978914
732,234730.39298020932
733,111565.94335653113
734,155157.58548637867
735,133178.84186781413
736,146159.56902232225
737,111027.76127342552
738,168798.99993115437
739,146599.57111791158
740,120207.74489321867
741,157898.22647141933
742,239803.5628782467
743,93965.18175857996
744,99940.5264787574
745,191324.57521691828
746,216181.722263949
747,170274.15485776257
748,138892.32655092672
749,138012.2976014475
750,152841.81939818687
751,171188.83290872813
752,123902.10708222647
753,157268.02227263417
754,193754.9277461132
755,212919.85012862808
756,220719.1362892696
757,210430.58529869374
758,164710.23300756508
759,211288.1515851909
760,109632.72348871588
761,222385.96732493243
762,64744.61615428288
763,173263.63140987323
764,212180.24006100025
765,134661.38304698863
766,114294.42041202051
767,240745.64658181078
768,165890.12291075234
769,151129.20930469554
770,133609.95844968467
771,187721.76337083924
772,181814.07721980682
773,158210.9470626304
774,128939.75676850611
775,124891.58100577777
776,123222.39961845268
777,166501.70382063527
778,147559.69531704969
779,135772.97574739045
780,142246.22638171795
781,103612.24897180413
782,150078.33310272076
783,136139.26896415118
784,202201.94002486684
785,194618.859392725
786,205854.46538260524
787,133206.0548922876
788,91943.49395180322
789,151175.19442201528
790,163699.77862924675
791,178766.43634194566
792,288765.42997555016
793,130485.62313182716
794,91823.4143789437
795,211734.96347805392
796,126701.26575647021
797,105042.41767208972
798,192880.45715155554
799,233619.64358144486
800,88720.19082160357
801,122924.79340719047
802,154489.74174718818
803,127723.18873217511
804,160189.80651251323
805,88477.77257490465
806,286523.2621169324
807,100340.44175654762
808,252977.87534240852
809,111834.70497730827
810,168772.6901745093
811,270825.8761244193
812,120321.09732343924
813,296394.7299483856
814,247183.7883831187
815,209264.0991323997
816,146476.23187614614
817,159034.71127805294
818,113502.00801616452
819,270321.6237801607
820,187979.31338150176
821,177009.7857510551
822,198511.06094795
823,159998.0760020855
824,105440.74967547161
825,161639.2648514973
826,153715.29612488722
827,163211.2613865336
828,118515.42793348253
829,147203.33217601114
830,242440.56331234367
831,156666.71820573008
832,172792.5160541027
833,199871.43724118776
834,218806.44511039127
835,88598.2969578793
836,225272.1579841582
837,169639.1392418391
838,151712.80306822702
839,148802.56085694645
840,159624.1383117298
841,175289.94443334508
842,197039.73112578588
843,100869.70561645678
844,159501.97568835446
845,144127.17685102596
846,130661.54262528534
847,135860.76928489
848,157960.26636870948
849,271400.4905103077
850,136162.51276332635
851,123277.5035770478
852,211536.59331605685
853,100791.00354693511
854,212837.68424592345
855,156967.96756064173
856,100966.84990918277
857,217914.5608528884
858,126952.25132145468
859,152325.46901084168
860,234195.34298648866
861,81440.03210861045
862,172133.55903923223
863,153183.3099874926
864,175062.16707611276
865,246783.62612743
866,164202.22008087332
867,202549.30137073388
868,253819.81484636047
869,147055.46841418225
870,103533.23123978352
871,220975.5286521402
872,100408.82996533698
873,151717.99757291173
874,114174.00122441609
875,131275.03587722586
876,171237.2270273943
877,185724.03922568006
878,226889.67157003522
879,128152.97371251119
880,135547.92677842145
881,107177.21746539474
882,157597.8165550829
883,179656.75603715618
884,162047.98591877634
885,153000.35712195165
886,185240.0546263519
887,139811.79245054585
888,129442.16396293003
889,230611.29029624467
890,128626.52601109259
891,225636.35256179195
892,142646.24447763144
893,118700.94715139156
894,93545.5294067991
895,129107.31621538647
896,110096.02525551483
897,89728.53558332434
898,91893.61475353732
899,206947.4968084765
900,84208.93202543429
901,205608.9610515691
902,132584.87867590043
903,267022.49892515305
904,180533.8666574192
905,167560.53641273157
906,111688.56288332034
907,175960.83015589256
908,102561.90326594048
909,136282.01314112372
910,189778.3950850149
911,183791.76324075338
912,156614.25607864826
913,145796.57897583832
914,118929.29771241492
915,154013.02152447202
916,193856.88002283507
917,176046.72722793726
918,149466.8162650075
919,127058.61836572528
920,158345.61737497943
921,112352.91844374202
922,171252.4659533232
923,120224.25168208856
924,204827.51154281353
925,185896.00780362412
926,158893.3431672613
927,173945.37440276126
928,188498.7489387624
929,143440.43309278841
930,248377.89296452113
931,71970.17949147233
932,180004.02525984764
933,131814.51073401526
934,138406.62717035692
935,166175.41879907864
936,126360.09108540326
937,178977.49583154306
938,149549.18079225605
939,175488.77301033237
940,146632.40564047644
941,120816.2434947246
942,119872.22025307904
943,253865.8355155532
944,128620.24216132637
945,140373.47819594093
946,135477.9629399016
947,154635.73476514427
948,171364.84939090334
949,246765.04867219762
950,92382.01313782623
951,108256.9308207037
952,129326.14311349561
953,127736.10427752478
954,217422.6162397914
955,173043.722733605
956,109570.67359478293
957,212461.4161083526
958,106464.45752258919
959,183801.97461670564
960,131578.5915336835
961,103528.43107854459
962,199838.42503559927
963,203807.18711070533
964,81436.23208841523
965,183757.23441728216
966,150285.0486599962
967,150542.42830138735
968,121824.57340938652
969,206400.83506310458
970,187360.01808628585
971,215557.95187176295
972,178044.5550844867
973,131940.00463141882
974,105983.52002819414
975,159874.94916399205
976,238108.03025074134
977,105881.23801245159
978,127211.43504619616
979,283170.0151125097
980,145026.5514983385
981,174129.4458013619
982,267302.08684484323
983,197023.98410961762
984,212297.81079470957
985,74418.35760698034
986,159763.11189685762
987,117764.8827436506
988,201331.388450014
989,247735.70007138874
990,219351.14728407655
991,83432.06261671371
992,200773.69437837906
993,162292.40978001794
994,106982.69742477375
995,105170.50323573763
996,272009.0079982026
997,104531.71828420053
998,117344.16964133672
999,76552.81604140942
1000,146405.35596685266
1001,208851.11907744542
1002,209358.34339303302
1003,115369.87477458797
1004,199252.26846285918
1005,146469.192150635
1006,134055.2004466457
1007,181953.3849154154
1008,135507.5255631742
1009,103656.83634762598
1010,143414.22910636864
1011,137041.11784299635
1012,116323.17771383174
1013,223072.1362805606
1014,213520.66275811978
1015,180694.58849267583
1016,113170.43980918489
1017,133431.76580189812
1018,174780.0442822458
1019,148611.65856557048
1020,121297.22551651414
1021,224994.11504193116
1022,219948.58415687145
1023,177743.21331708535
1024,124799.8205880376
1025,141999.2446597989
1026,108078.3273344793
1027,205515.17916811028
1028,210141.8450420701
1029,227704.73731701245
1030,139211.1214634119
1031,191484.41299135506
1032,109520.33632504378
1033,200485.25719849026
1034,119329.1959374328
1035,201398.3623784387
1036,124364.77398966436
1037,187159.28516448467
1038,201944.49056460112
1039,166929.1269674296
1040,124800.32349755209
1041,169543.30342066853
1042,261673.33859080795
1043,261639.81597571526
1044,134722.37157503513
1045,118672.76377140761
1046,138609.06020611795
1047,172726.89573658956
1048,170233.0278076754
1049,140396.8756065678
1050,188904.22949116718
1051,135669.8541394327
1052,122549.91882155406
1053,94084.13096260518
1054,228978.19059440627
1055,234477.29236269143
1056,95323.0728248632
1057,167221.69500722655
1058,236272.19286485098
1059,97593.74747881753
1060,199545.87674962435
1061,169854.78072232436
1062,194719.32433054817
1063,147799.16597170936
1064,233386.53606215253
1065,134795.88751642648
1066,98331.88990474162
1067,221687.318415082
1068,145619.29189943717
1069,173333.88363932798
1070,170214.7239872546
1071,150806.2340244148
1072,119579.70400886273
1073,132740.66014086475
1074,152388.24919162903
1075,99306.50823117282
1076,97633.88423031394
1077,222174.3371079391
1078,142630.55255157116
1079,196495.8872071397
1080,275954.19646337675
1081,296221.89363657264
1082,127252.69219132677
1083,201476.47776261106
1084,163537.556455583
1085,182802.26157623113
1086,142883.4864042832
1087,137462.44783736268
1088,109844.60774667066
1089,170819.4422305127
1090,134679.0638891265
1091,92885.35923824713
1092,147034.80921876678
1093,137378.7776989402
1094,182652.06270124085
1095,123269.73066902005
1096,130127.02435058329
1097,142033.03092615912
1098,162302.28932098046
1099,194314.10243346554
1100,108805.07116055152
1101,91529.94404751252
1102,190498.16924159197
1103,73768.87856061064
1104,147781.72810928547
1105,255744.6089146068
1106,150879.19554285813
1107,129617.27714361879
1108,132680.67496899804
1109,85384.90094451857
1110,137302.61637685617
1111,144799.48071519018
1112,120552.54393015314
1113,189201.7298410063
1114,200381.38115190875
1115,169583.0445167639
1116,249355.21679193722
1117,130868.4142977277
1118,168926.72991504506
1119,223290.59245683547
1120,130401.9805460746
1121,226898.39295694762
1122,112544.68853876009
1123,145540.2233253807
1124,193001.37881116418
1125,136554.693849264
1126,120003.83828756858
1127,279698.9989965586
1128,122443.6256612506
1129,148447.66352578517
1130,219272.5343987068
1131,142846.0787557664
1132,177143.6097723603
1133,174008.72283600614
1134,127397.20394752627
1135,161937.0141274638
1136,210075.25977344826
1137,182047.76190897683
1138,214460.5298164889
1139,176802.69718446024
1140,220297.92340336536
1141,200079.510136983
1142,156078.18762819888
1143,122459.33760435368
1144,122180.16426957381
1145,147840.31199278077
1146,253085.8466907419
1147,163147.75043014903
1148,229306.5119900345
1149,198757.1407622514
1150,102284.85570763309
1151,237759.9800729269
1152,228281.41540328044
1153,164786.82275793748
1154,240163.47956939938
1155,166961.5069020882
1156,151897.7926606158
1157,93330.86299338161
1158,157800.7254695557
1159,124010.74797303524
1160,145079.58217467146
1161,120944.6389581515
1162,230732.08389923972
1163,165848.29479039443
1164,224902.72645140387
1165,228838.0858266938
1166,143975.41881151032
1167,260751.33920682795
1168,162459.80679822998
1169,210252.3927708862
1170,222561.39537779143
1171,130293.06218577281
1172,194296.1177759415
1173,223894.8767049007
1174,82579.34480501717
1175,127404.8382205231
1176,232060.4731041842
1177,150315.01682281165
1178,145233.54514785678
1179,181305.16556393623
1180,157174.41778297652
1181,115666.72986848028
1182,308133.4831832512
1183,194716.60766261976
1184,139350.78322013683
1185,135696.43940613698
1186,193293.06677752547
1187,199568.73368972115
1188,222299.99596720145
1189,87110.26066001419
1190,230130.48758935212
1191,192145.23147686923
1192,110035.8385329274
1193,217500.0242490331
1194,175451.40322948748
1195,155772.80569892313
1196,218574.2327581751
1197,206479.41500804076
1198,187325.65363308406
1199,162639.66956645183
1200,210745.89485162304
1201,157472.7757936455
1202,211708.8925665142
1203,192122.2986401707
1204,92494.56852417601
1205,157187.65298031076
1206,205418.73734659143
1207,112371.18798579088
1208,107323.16367645755
1209,121187.4546056671
1210,186300.00109821965
1211,150781.3312336278
1212,147031.02194100202
1213,183838.18809640902
1214,206529.08660748403
1215,166134.8884764841
1216,128782.06574004109
1217,101700.44789860433
1218,174005.7318381913
1219,137910.66385841655
1220,232286.53506159844
1221,161646.4170646488
1222,130126.00097762173
1223,91781.19321094734
1224,159856.7990937147
1225,156574.1565034217
1226,205988.25089147748
1227,158248.03938212694
1228,180780.2058638796
1229,158281.39724163667
1230,105254.17425130327
1231,117431.07145166644
1232,119168.37225455909
1233,124488.56562961347
1234,141910.26142402948
1235,193056.53902441773
1236,91473.55825730062
1237,146873.6590168848
1238,134964.46765639377
1239,97121.42015044841
1240,148999.3992338047
1241,205852.95570148964
1242,158595.19023961044
1243,157272.77777387414
1244,157751.0242838658
1245,137277.9365369207
1246,115343.53134901742
1247,143249.72087094013
1248,91035.03932126405
1249,108673.60831441547
1250,80325.64283161158
1251,59450.99447404333
1252,141821.48834539423
1253,87225.14413450245
1254,96830.37782755664
1255,107541.0570723118
1256,97236.22128180203
1257,118085.96606035258
1258,117341.06141925958
1259,94286.17513980881
1260,210932.22466281877
1261,134767.48403170911
1262,93581.59817068762
1263,147495.26246293905
1264,133367.4077911907
1265,113614.52132634881
1266,192183.10711249855
1267,134370.4790110951
1268,137478.3728949672
1269,169180.86806457644
1270,104208.22830977038
1271,101053.10519891603
1272,126070.28771411971
1273,142289.57490492114
1274,151364.3921223356
1275,207046.6921003641
1276,133790.64959416055
1277,107427.53117571269
1278,102525.47112431264
1279,85990.21073452261
1280,151507.81796191135
1281,142328.85875447188
1282,112238.13620368687
1283,135288.40752642712
1284,168763.0743607525
1285,124457.0829928125
1286,123272.64043757436
1287,144752.2659143314
1288,131503.97525359807
1289,173553.31851979558
1290,124927.80569659422
1291,143440.37120178054
1292,137997.63885196298
1293,118980.59874594878
1294,106399.46186689971
1295,169286.37755966894
1296,131183.7198540433
1297,146594.7019728251
1298,135237.11666346734
1299,152413.94482166122
1300,116772.06623824495
1301,97454.9459177463
1302,139124.71558776134
1303,135405.1129479425
1304,175346.8669827979
1305,114098.3490199507
1306,113650.49979433639
1307,153247.35583139
1308,124008.9024068222
1309,167803.8666594488
1310,200186.98718572315
1311,151505.788531542
1312,164936.48953776198
1313,127950.32768724055
1314,134768.94523281435
1315,178255.40269214133
1316,130229.86692457297
1317,146995.9317006499
1318,114318.84832098901
1319,113188.4385428287
1320,143430.22330778345
1321,216177.34212541828
1322,156647.81876506776
1323,182849.6751070958
1324,118052.17954042695
1325,134537.99168690437
1326,124420.02522114052
1327,171774.26413545213
1328,182176.34286618148
1329,158109.35672975716
1330,140310.7227691786
1331,130340.07510958519
1332,161768.249628682
1333,140434.47017505142
1334,112751.97884616532
1335,130475.79690006163
1336,178292.9351729866
1337,163393.2166452286
1338,158596.80965206528
1339,125573.94252241011
1340,147660.10398477336
1341,163843.18007994414
1342,174407.48206268635
1343,135032.8678132649
1344,153852.06637138268
1345,108491.53365869894
1346,224895.86047283557
1347,141417.6850764019
1348,148329.31619141207
1349,197604.15626152567
1350,118798.10750124362
1351,145675.42348121243
1352,143543.12140741647
1353,176353.36794917574
1354,157916.93906488662
1355,153786.76664133221
1356,163498.3353984059
1357,150803.92249269734
1358,152281.70815573962
1359,166707.34381563973
1360,162749.7902985297
1361,140378.94964381223
1362,126488.25793919944
1363,136638.96790330188
1364,148655.46481086538
